dataset,subject_id,segment_type,label,condition,start_sec,end_sec,window_uid
STEW,sub30,scored_task,1,high_workload,20.0,24.0,STEW|sub30|scored_task|20.000|24.000
STEW,sub30,scored_task,1,high_workload,22.0,26.0,STEW|sub30|scored_task|22.000|26.000
STEW,sub30,scored_task,1,high_workload,24.0,28.0,STEW|sub30|scored_task|24.000|28.000
STEW,sub30,scored_task,1,high_workload,26.0,30.0,STEW|sub30|scored_task|26.000|30.000
STEW,sub31,calibration,0,rest_no_task,0.0,4.0,STEW|sub31|calibration|0.000|4.000
STEW,sub31,calibration,0,rest_no_task,2.0,6.0,STEW|sub31|calibration|2.000|6.000
STEW,sub31,calibration,0,rest_no_task,4.0,8.0,STEW|sub31|calibration|4.000|8.000
STEW,sub31,calibration,0,rest_no_task,6.0,10.0,STEW|sub31|calibration|6.000|10.000
STEW,sub31,calibration,0,rest_no_task,8.0,12.0,STEW|sub31|calibration|8.000|12.000
STEW,sub31,calibration,0,rest_no_task,10.0,14.0,STEW|sub31|calibration|10.000|14.000
STEW,sub31,calibration,0,rest_no_task,12.0,16.0,STEW|sub31|calibration|12.000|16.000
STEW,sub31,calibration,0,rest_no_task,14.0,18.0,STEW|sub31|calibration|14.000|18.000
STEW,sub31,calibration,0,rest_no_task,16.0,20.0,STEW|sub31|calibration|16.000|20.000
STEW,sub31,calibration,0,rest_no_task,18.0,22.0,STEW|sub31|calibration|18.000|22.000
STEW,sub31,calibration,0,rest_no_task,20.0,24.0,STEW|sub31|calibration|20.000|24.000
STEW,sub31,calibration,0,rest_no_task,22.0,26.0,STEW|sub31|calibration|22.000|26.000
STEW,sub31,calibration,0,rest_no_task,24.0,28.0,STEW|sub31|calibration|24.000|28.000
STEW,sub31,calibration,0,rest_no_task,26.0,30.0,STEW|sub31|calibration|26.000|30.000
STEW,sub31,scored_rest,0,rest_no_task,30.0,34.0,STEW|sub31|scored_rest|30.000|34.000
STEW,sub31,scored_rest,0,rest_no_task,32.0,36.0,STEW|sub31|scored_rest|32.000|36.000
STEW,sub31,scored_rest,0,rest_no_task,34.0,38.0,STEW|sub31|scored_rest|34.000|38.000
STEW,sub31,scored_rest,0,rest_no_task,36.0,40.0,STEW|sub31|scored_rest|36.000|40.000
STEW,sub31,scored_rest,0,rest_no_task,38.0,42.0,STEW|sub31|scored_rest|38.000|42.000
STEW,sub31,scored_rest,0,rest_no_task,40.0,44.0,STEW|sub31|scored_rest|40.000|44.000
STEW,sub31,scored_rest,0,rest_no_task,42.0,46.0,STEW|sub31|scored_rest|42.000|46.000
STEW,sub31,scored_rest,0,rest_no_task,44.0,48.0,STEW|sub31|scored_rest|44.000|48.000
STEW,sub31,scored_rest,0,rest_no_task,46.0,50.0,STEW|sub31|scored_rest|46.000|50.000
STEW,sub31,scored_rest,0,rest_no_task,48.0,52.0,STEW|sub31|scored_rest|48.000|52.000
STEW,sub31,scored_rest,0,rest_no_task,50.0,54.0,STEW|sub31|scored_rest|50.000|54.000
STEW,sub31,scored_rest,0,rest_no_task,52.0,56.0,STEW|sub31|scored_rest|52.000|56.000
STEW,sub31,scored_rest,0,rest_no_task,54.0,58.0,STEW|sub31|scored_rest|54.000|58.000
STEW,sub31,scored_rest,0,rest_no_task,56.0,60.0,STEW|sub31|scored_rest|56.000|60.000
STEW,sub31,scored_task,1,high_workload,0.0,4.0,STEW|sub31|scored_task|0.000|4.000
STEW,sub31,scored_task,1,high_workload,2.0,6.0,STEW|sub31|scored_task|2.000|6.000
STEW,sub31,scored_task,1,high_workload,4.0,8.0,STEW|sub31|scored_task|4.000|8.000
STEW,sub31,scored_task,1,high_workload,6.0,10.0,STEW|sub31|scored_task|6.000|10.000
STEW,sub31,scored_task,1,high_workload,8.0,12.0,STEW|sub31|scored_task|8.000|12.000
STEW,sub31,scored_task,1,high_workload,10.0,14.0,STEW|sub31|scored_task|10.000|14.000
STEW,sub31,scored_task,1,high_workload,12.0,16.0,STEW|sub31|scored_task|12.000|16.000
STEW,sub31,scored_task,1,high_workload,14.0,18.0,STEW|sub31|scored_task|14.000|18.000
STEW,sub31,scored_task,1,high_workload,16.0,20.0,STEW|sub31|scored_task|16.000|20.000
STEW,sub31,scored_task,1,high_workload,18.0,22.0,STEW|sub31|scored_task|18.000|22.000
STEW,sub31,scored_task,1,high_workload,20.0,24.0,STEW|sub31|scored_task|20.000|24.000
STEW,sub31,scored_task,1,high_workload,22.0,26.0,STEW|sub31|scored_task|22.000|26.000
STEW,sub31,scored_task,1,high_workload,24.0,28.0,STEW|sub31|scored_task|24.000|28.000
STEW,sub31,scored_task,1,high_workload,26.0,30.0,STEW|sub31|scored_task|26.000|30.000
STEW,sub32,calibration,0,rest_no_task,0.0,4.0,STEW|sub32|calibration|0.000|4.000
STEW,sub32,calibration,0,rest_no_task,2.0,6.0,STEW|sub32|calibration|2.000|6.000
STEW,sub32,calibration,0,rest_no_task,4.0,8.0,STEW|sub32|calibration|4.000|8.000
STEW,sub32,calibration,0,rest_no_task,6.0,10.0,STEW|sub32|calibration|6.000|10.000
STEW,sub32,calibration,0,rest_no_task,8.0,12.0,STEW|sub32|calibration|8.000|12.000
STEW,sub32,calibration,0,rest_no_task,10.0,14.0,STEW|sub32|calibration|10.000|14.000
STEW,sub32,calibration,0,rest_no_task,12.0,16.0,STEW|sub32|calibration|12.000|16.000
STEW,sub32,calibration,0,rest_no_task,14.0,18.0,STEW|sub32|calibration|14.000|18.000
STEW,sub32,calibration,0,rest_no_task,16.0,20.0,STEW|sub32|calibration|16.000|20.000
STEW,sub32,calibration,0,rest_no_task,18.0,22.0,STEW|sub32|calibration|18.000|22.000
STEW,sub32,calibration,0,rest_no_task,20.0,24.0,STEW|sub32|calibration|20.000|24.000
STEW,sub32,calibration,0,rest_no_task,22.0,26.0,STEW|sub32|calibration|22.000|26.000
STEW,sub32,calibration,0,rest_no_task,24.0,28.0,STEW|sub32|calibration|24.000|28.000
STEW,sub32,calibration,0,rest_no_task,26.0,30.0,STEW|sub32|calibration|26.000|30.000
STEW,sub32,scored_rest,0,rest_no_task,30.0,34.0,STEW|sub32|scored_rest|30.000|34.000
STEW,sub32,scored_rest,0,rest_no_task,32.0,36.0,STEW|sub32|scored_rest|32.000|36.000
STEW,sub32,scored_rest,0,rest_no_task,34.0,38.0,STEW|sub32|scored_rest|34.000|38.000
STEW,sub32,scored_rest,0,rest_no_task,36.0,40.0,STEW|sub32|scored_rest|36.000|40.000
STEW,sub32,scored_rest,0,rest_no_task,38.0,42.0,STEW|sub32|scored_rest|38.000|42.000
STEW,sub32,scored_rest,0,rest_no_task,40.0,44.0,STEW|sub32|scored_rest|40.000|44.000
STEW,sub32,scored_rest,0,rest_no_task,42.0,46.0,STEW|sub32|scored_rest|42.000|46.000
STEW,sub32,scored_rest,0,rest_no_task,44.0,48.0,STEW|sub32|scored_rest|44.000|48.000
STEW,sub32,scored_rest,0,rest_no_task,46.0,50.0,STEW|sub32|scored_rest|46.000|50.000
STEW,sub32,scored_rest,0,rest_no_task,48.0,52.0,STEW|sub32|scored_rest|48.000|52.000
STEW,sub32,scored_rest,0,rest_no_task,50.0,54.0,STEW|sub32|scored_rest|50.000|54.000
STEW,sub32,scored_rest,0,rest_no_task,52.0,56.0,STEW|sub32|scored_rest|52.000|56.000
STEW,sub32,scored_rest,0,rest_no_task,54.0,58.0,STEW|sub32|scored_rest|54.000|58.000
STEW,sub32,scored_rest,0,rest_no_task,56.0,60.0,STEW|sub32|scored_rest|56.000|60.000
STEW,sub32,scored_task,1,high_workload,0.0,4.0,STEW|sub32|scored_task|0.000|4.000
STEW,sub32,scored_task,1,high_workload,2.0,6.0,STEW|sub32|scored_task|2.000|6.000
STEW,sub32,scored_task,1,high_workload,4.0,8.0,STEW|sub32|scored_task|4.000|8.000
STEW,sub32,scored_task,1,high_workload,6.0,10.0,STEW|sub32|scored_task|6.000|10.000
STEW,sub32,scored_task,1,high_workload,8.0,12.0,STEW|sub32|scored_task|8.000|12.000
STEW,sub32,scored_task,1,high_workload,10.0,14.0,STEW|sub32|scored_task|10.000|14.000
STEW,sub32,scored_task,1,high_workload,12.0,16.0,STEW|sub32|scored_task|12.000|16.000
STEW,sub32,scored_task,1,high_workload,14.0,18.0,STEW|sub32|scored_task|14.000|18.000
STEW,sub32,scored_task,1,high_workload,16.0,20.0,STEW|sub32|scored_task|16.000|20.000
STEW,sub32,scored_task,1,high_workload,18.0,22.0,STEW|sub32|scored_task|18.000|22.000
STEW,sub32,scored_task,1,high_workload,20.0,24.0,STEW|sub32|scored_task|20.000|24.000
STEW,sub32,scored_task,1,high_workload,22.0,26.0,STEW|sub32|scored_task|22.000|26.000
STEW,sub32,scored_task,1,high_workload,24.0,28.0,STEW|sub32|scored_task|24.000|28.000
STEW,sub32,scored_task,1,high_workload,26.0,30.0,STEW|sub32|scored_task|26.000|30.000
STEW,sub33,calibration,0,rest_no_task,0.0,4.0,STEW|sub33|calibration|0.000|4.000
STEW,sub33,calibration,0,rest_no_task,2.0,6.0,STEW|sub33|calibration|2.000|6.000
STEW,sub33,calibration,0,rest_no_task,4.0,8.0,STEW|sub33|calibration|4.000|8.000
STEW,sub33,calibration,0,rest_no_task,6.0,10.0,STEW|sub33|calibration|6.000|10.000
STEW,sub33,calibration,0,rest_no_task,8.0,12.0,STEW|sub33|calibration|8.000|12.000
STEW,sub33,calibration,0,rest_no_task,10.0,14.0,STEW|sub33|calibration|10.000|14.000
STEW,sub33,calibration,0,rest_no_task,12.0,16.0,STEW|sub33|calibration|12.000|16.000
STEW,sub33,calibration,0,rest_no_task,14.0,18.0,STEW|sub33|calibration|14.000|18.000
STEW,sub33,calibration,0,rest_no_task,16.0,20.0,STEW|sub33|calibration|16.000|20.000
STEW,sub33,calibration,0,rest_no_task,18.0,22.0,STEW|sub33|calibration|18.000|22.000
STEW,sub33,calibration,0,rest_no_task,20.0,24.0,STEW|sub33|calibration|20.000|24.000
STEW,sub33,calibration,0,rest_no_task,22.0,26.0,STEW|sub33|calibration|22.000|26.000
STEW,sub33,calibration,0,rest_no_task,24.0,28.0,STEW|sub33|calibration|24.000|28.000
STEW,sub33,calibration,0,rest_no_task,26.0,30.0,STEW|sub33|calibration|26.000|30.000
STEW,sub33,scored_rest,0,rest_no_task,30.0,34.0,STEW|sub33|scored_rest|30.000|34.000
STEW,sub33,scored_rest,0,rest_no_task,32.0,36.0,STEW|sub33|scored_rest|32.000|36.000
STEW,sub33,scored_rest,0,rest_no_task,34.0,38.0,STEW|sub33|scored_rest|34.000|38.000
STEW,sub33,scored_rest,0,rest_no_task,36.0,40.0,STEW|sub33|scored_rest|36.000|40.000
STEW,sub33,scored_rest,0,rest_no_task,38.0,42.0,STEW|sub33|scored_rest|38.000|42.000
STEW,sub33,scored_rest,0,rest_no_task,40.0,44.0,STEW|sub33|scored_rest|40.000|44.000
STEW,sub33,scored_rest,0,rest_no_task,42.0,46.0,STEW|sub33|scored_rest|42.000|46.000
STEW,sub33,scored_rest,0,rest_no_task,44.0,48.0,STEW|sub33|scored_rest|44.000|48.000
STEW,sub33,scored_rest,0,rest_no_task,46.0,50.0,STEW|sub33|scored_rest|46.000|50.000
STEW,sub33,scored_rest,0,rest_no_task,48.0,52.0,STEW|sub33|scored_rest|48.000|52.000
STEW,sub33,scored_rest,0,rest_no_task,50.0,54.0,STEW|sub33|scored_rest|50.000|54.000
STEW,sub33,scored_rest,0,rest_no_task,52.0,56.0,STEW|sub33|scored_rest|52.000|56.000
STEW,sub33,scored_rest,0,rest_no_task,54.0,58.0,STEW|sub33|scored_rest|54.000|58.000
STEW,sub33,scored_rest,0,rest_no_task,56.0,60.0,STEW|sub33|scored_rest|56.000|60.000
STEW,sub33,scored_task,1,high_workload,0.0,4.0,STEW|sub33|scored_task|0.000|4.000
STEW,sub33,scored_task,1,high_workload,2.0,6.0,STEW|sub33|scored_task|2.000|6.000
STEW,sub33,scored_task,1,high_workload,4.0,8.0,STEW|sub33|scored_task|4.000|8.000
STEW,sub33,scored_task,1,high_workload,6.0,10.0,STEW|sub33|scored_task|6.000|10.000
STEW,sub33,scored_task,1,high_workload,8.0,12.0,STEW|sub33|scored_task|8.000|12.000
STEW,sub33,scored_task,1,high_workload,10.0,14.0,STEW|sub33|scored_task|10.000|14.000
STEW,sub33,scored_task,1,high_workload,12.0,16.0,STEW|sub33|scored_task|12.000|16.000
STEW,sub33,scored_task,1,high_workload,14.0,18.0,STEW|sub33|scored_task|14.000|18.000
STEW,sub33,scored_task,1,high_workload,16.0,20.0,STEW|sub33|scored_task|16.000|20.000
STEW,sub33,scored_task,1,high_workload,18.0,22.0,STEW|sub33|scored_task|18.000|22.000
STEW,sub33,scored_task,1,high_workload,20.0,24.0,STEW|sub33|scored_task|20.000|24.000
STEW,sub33,scored_task,1,high_workload,22.0,26.0,STEW|sub33|scored_task|22.000|26.000
STEW,sub33,scored_task,1,high_workload,24.0,28.0,STEW|sub33|scored_task|24.000|28.000
STEW,sub33,scored_task,1,high_workload,26.0,30.0,STEW|sub33|scored_task|26.000|30.000
STEW,sub34,calibration,0,rest_no_task,0.0,4.0,STEW|sub34|calibration|0.000|4.000
STEW,sub34,calibration,0,rest_no_task,2.0,6.0,STEW|sub34|calibration|2.000|6.000
STEW,sub34,calibration,0,rest_no_task,4.0,8.0,STEW|sub34|calibration|4.000|8.000
STEW,sub34,calibration,0,rest_no_task,6.0,10.0,STEW|sub34|calibration|6.000|10.000
STEW,sub34,calibration,0,rest_no_task,8.0,12.0,STEW|sub34|calibration|8.000|12.000
STEW,sub34,calibration,0,rest_no_task,10.0,14.0,STEW|sub34|calibration|10.000|14.000
STEW,sub34,calibration,0,rest_no_task,12.0,16.0,STEW|sub34|calibration|12.000|16.000
STEW,sub34,calibration,0,rest_no_task,14.0,18.0,STEW|sub34|calibration|14.000|18.000
STEW,sub34,calibration,0,rest_no_task,16.0,20.0,STEW|sub34|calibration|16.000|20.000
STEW,sub34,calibration,0,rest_no_task,18.0,22.0,STEW|sub34|calibration|18.000|22.000
STEW,sub34,calibration,0,rest_no_task,20.0,24.0,STEW|sub34|calibration|20.000|24.000
STEW,sub34,calibration,0,rest_no_task,22.0,26.0,STEW|sub34|calibration|22.000|26.000
STEW,sub34,calibration,0,rest_no_task,24.0,28.0,STEW|sub34|calibration|24.000|28.000
STEW,sub34,calibration,0,rest_no_task,26.0,30.0,STEW|sub34|calibration|26.000|30.000
STEW,sub34,scored_rest,0,rest_no_task,30.0,34.0,STEW|sub34|scored_rest|30.000|34.000
STEW,sub34,scored_rest,0,rest_no_task,32.0,36.0,STEW|sub34|scored_rest|32.000|36.000
STEW,sub34,scored_rest,0,rest_no_task,34.0,38.0,STEW|sub34|scored_rest|34.000|38.000
STEW,sub34,scored_rest,0,rest_no_task,36.0,40.0,STEW|sub34|scored_rest|36.000|40.000
STEW,sub34,scored_rest,0,rest_no_task,38.0,42.0,STEW|sub34|scored_rest|38.000|42.000
STEW,sub34,scored_rest,0,rest_no_task,40.0,44.0,STEW|sub34|scored_rest|40.000|44.000
STEW,sub34,scored_rest,0,rest_no_task,42.0,46.0,STEW|sub34|scored_rest|42.000|46.000
STEW,sub34,scored_rest,0,rest_no_task,44.0,48.0,STEW|sub34|scored_rest|44.000|48.000
STEW,sub34,scored_rest,0,rest_no_task,46.0,50.0,STEW|sub34|scored_rest|46.000|50.000
STEW,sub34,scored_rest,0,rest_no_task,48.0,52.0,STEW|sub34|scored_rest|48.000|52.000
STEW,sub34,scored_rest,0,rest_no_task,50.0,54.0,STEW|sub34|scored_rest|50.000|54.000
STEW,sub34,scored_rest,0,rest_no_task,52.0,56.0,STEW|sub34|scored_rest|52.000|56.000
STEW,sub34,scored_rest,0,rest_no_task,54.0,58.0,STEW|sub34|scored_rest|54.000|58.000
STEW,sub34,scored_rest,0,rest_no_task,56.0,60.0,STEW|sub34|scored_rest|56.000|60.000
STEW,sub34,scored_task,1,high_workload,0.0,4.0,STEW|sub34|scored_task|0.000|4.000
STEW,sub34,scored_task,1,high_workload,2.0,6.0,STEW|sub34|scored_task|2.000|6.000
STEW,sub34,scored_task,1,high_workload,4.0,8.0,STEW|sub34|scored_task|4.000|8.000
STEW,sub34,scored_task,1,high_workload,6.0,10.0,STEW|sub34|scored_task|6.000|10.000
STEW,sub34,scored_task,1,high_workload,8.0,12.0,STEW|sub34|scored_task|8.000|12.000
STEW,sub34,scored_task,1,high_workload,10.0,14.0,STEW|sub34|scored_task|10.000|14.000
STEW,sub34,scored_task,1,high_workload,12.0,16.0,STEW|sub34|scored_task|12.000|16.000
STEW,sub34,scored_task,1,high_workload,14.0,18.0,STEW|sub34|scored_task|14.000|18.000
STEW,sub34,scored_task,1,high_workload,16.0,20.0,STEW|sub34|scored_task|16.000|20.000
STEW,sub34,scored_task,1,high_workload,18.0,22.0,STEW|sub34|scored_task|18.000|22.000
STEW,sub34,scored_task,1,high_workload,20.0,24.0,STEW|sub34|scored_task|20.000|24.000
STEW,sub34,scored_task,1,high_workload,22.0,26.0,STEW|sub34|scored_task|22.000|26.000
STEW,sub34,scored_task,1,high_workload,24.0,28.0,STEW|sub34|scored_task|24.000|28.000
STEW,sub34,scored_task,1,high_workload,26.0,30.0,STEW|sub34|scored_task|26.000|30.000
STEW,sub35,calibration,0,rest_no_task,0.0,4.0,STEW|sub35|calibration|0.000|4.000
STEW,sub35,calibration,0,rest_no_task,2.0,6.0,STEW|sub35|calibration|2.000|6.000
STEW,sub35,calibration,0,rest_no_task,4.0,8.0,STEW|sub35|calibration|4.000|8.000
STEW,sub35,calibration,0,rest_no_task,6.0,10.0,STEW|sub35|calibration|6.000|10.000
STEW,sub35,calibration,0,rest_no_task,8.0,12.0,STEW|sub35|calibration|8.000|12.000
STEW,sub35,calibration,0,rest_no_task,10.0,14.0,STEW|sub35|calibration|10.000|14.000
STEW,sub35,calibration,0,rest_no_task,12.0,16.0,STEW|sub35|calibration|12.000|16.000
STEW,sub35,calibration,0,rest_no_task,14.0,18.0,STEW|sub35|calibration|14.000|18.000
STEW,sub35,calibration,0,rest_no_task,16.0,20.0,STEW|sub35|calibration|16.000|20.000
STEW,sub35,calibration,0,rest_no_task,18.0,22.0,STEW|sub35|calibration|18.000|22.000
STEW,sub35,calibration,0,rest_no_task,20.0,24.0,STEW|sub35|calibration|20.000|24.000
STEW,sub35,calibration,0,rest_no_task,22.0,26.0,STEW|sub35|calibration|22.000|26.000
STEW,sub35,calibration,0,rest_no_task,24.0,28.0,STEW|sub35|calibration|24.000|28.000
STEW,sub35,calibration,0,rest_no_task,26.0,30.0,STEW|sub35|calibration|26.000|30.000
STEW,sub35,scored_rest,0,rest_no_task,30.0,34.0,STEW|sub35|scored_rest|30.000|34.000
STEW,sub35,scored_rest,0,rest_no_task,32.0,36.0,STEW|sub35|scored_rest|32.000|36.000
STEW,sub35,scored_rest,0,rest_no_task,34.0,38.0,STEW|sub35|scored_rest|34.000|38.000
STEW,sub35,scored_rest,0,rest_no_task,36.0,40.0,STEW|sub35|scored_rest|36.000|40.000
STEW,sub35,scored_rest,0,rest_no_task,38.0,42.0,STEW|sub35|scored_rest|38.000|42.000
STEW,sub35,scored_rest,0,rest_no_task,40.0,44.0,STEW|sub35|scored_rest|40.000|44.000
STEW,sub35,scored_rest,0,rest_no_task,42.0,46.0,STEW|sub35|scored_rest|42.000|46.000
STEW,sub35,scored_rest,0,rest_no_task,44.0,48.0,STEW|sub35|scored_rest|44.000|48.000
STEW,sub35,scored_rest,0,rest_no_task,46.0,50.0,STEW|sub35|scored_rest|46.000|50.000
STEW,sub35,scored_rest,0,rest_no_task,48.0,52.0,STEW|sub35|scored_rest|48.000|52.000
STEW,sub35,scored_rest,0,rest_no_task,50.0,54.0,STEW|sub35|scored_rest|50.000|54.000
STEW,sub35,scored_rest,0,rest_no_task,52.0,56.0,STEW|sub35|scored_rest|52.000|56.000
STEW,sub35,scored_rest,0,rest_no_task,54.0,58.0,STEW|sub35|scored_rest|54.000|58.000
STEW,sub35,scored_rest,0,rest_no_task,56.0,60.0,STEW|sub35|scored_rest|56.000|60.000
STEW,sub35,scored_task,1,high_workload,0.0,4.0,STEW|sub35|scored_task|0.000|4.000
STEW,sub35,scored_task,1,high_workload,2.0,6.0,STEW|sub35|scored_task|2.000|6.000
STEW,sub35,scored_task,1,high_workload,4.0,8.0,STEW|sub35|scored_task|4.000|8.000
STEW,sub35,scored_task,1,high_workload,6.0,10.0,STEW|sub35|scored_task|6.000|10.000
STEW,sub35,scored_task,1,high_workload,8.0,12.0,STEW|sub35|scored_task|8.000|12.000
STEW,sub35,scored_task,1,high_workload,10.0,14.0,STEW|sub35|scored_task|10.000|14.000
STEW,sub35,scored_task,1,high_workload,12.0,16.0,STEW|sub35|scored_task|12.000|16.000
STEW,sub35,scored_task,1,high_workload,14.0,18.0,STEW|sub35|scored_task|14.000|18.000
STEW,sub35,scored_task,1,high_workload,16.0,20.0,STEW|sub35|scored_task|16.000|20.000
STEW,sub35,scored_task,1,high_workload,18.0,22.0,STEW|sub35|scored_task|18.000|22.000
STEW,sub35,scored_task,1,high_workload,20.0,24.0,STEW|sub35|scored_task|20.000|24.000
STEW,sub35,scored_task,1,high_workload,22.0,26.0,STEW|sub35|scored_task|22.000|26.000
STEW,sub35,scored_task,1,high_workload,24.0,28.0,STEW|sub35|scored_task|24.000|28.000
STEW,sub35,scored_task,1,high_workload,26.0,30.0,STEW|sub35|scored_task|26.000|30.000
STEW,sub36,calibration,0,rest_no_task,0.0,4.0,STEW|sub36|calibration|0.000|4.000
STEW,sub36,calibration,0,rest_no_task,2.0,6.0,STEW|sub36|calibration|2.000|6.000
STEW,sub36,calibration,0,rest_no_task,4.0,8.0,STEW|sub36|calibration|4.000|8.000
STEW,sub36,calibration,0,rest_no_task,6.0,10.0,STEW|sub36|calibration|6.000|10.000
STEW,sub36,calibration,0,rest_no_task,8.0,12.0,STEW|sub36|calibration|8.000|12.000
STEW,sub36,calibration,0,rest_no_task,10.0,14.0,STEW|sub36|calibration|10.000|14.000
STEW,sub36,calibration,0,rest_no_task,12.0,16.0,STEW|sub36|calibration|12.000|16.000
STEW,sub36,calibration,0,rest_no_task,14.0,18.0,STEW|sub36|calibration|14.000|18.000
STEW,sub36,calibration,0,rest_no_task,16.0,20.0,STEW|sub36|calibration|16.000|20.000
STEW,sub36,calibration,0,rest_no_task,18.0,22.0,STEW|sub36|calibration|18.000|22.000
STEW,sub36,calibration,0,rest_no_task,20.0,24.0,STEW|sub36|calibration|20.000|24.000
STEW,sub36,calibration,0,rest_no_task,22.0,26.0,STEW|sub36|calibration|22.000|26.000
STEW,sub36,calibration,0,rest_no_task,24.0,28.0,STEW|sub36|calibration|24.000|28.000
STEW,sub36,calibration,0,rest_no_task,26.0,30.0,STEW|sub36|calibration|26.000|30.000
STEW,sub36,scored_rest,0,rest_no_task,30.0,34.0,STEW|sub36|scored_rest|30.000|34.000
STEW,sub36,scored_rest,0,rest_no_task,32.0,36.0,STEW|sub36|scored_rest|32.000|36.000
STEW,sub36,scored_rest,0,rest_no_task,34.0,38.0,STEW|sub36|scored_rest|34.000|38.000
STEW,sub36,scored_rest,0,rest_no_task,36.0,40.0,STEW|sub36|scored_rest|36.000|40.000
STEW,sub36,scored_rest,0,rest_no_task,38.0,42.0,STEW|sub36|scored_rest|38.000|42.000
STEW,sub36,scored_rest,0,rest_no_task,40.0,44.0,STEW|sub36|scored_rest|40.000|44.000
STEW,sub36,scored_rest,0,rest_no_task,42.0,46.0,STEW|sub36|scored_rest|42.000|46.000
STEW,sub36,scored_rest,0,rest_no_task,44.0,48.0,STEW|sub36|scored_rest|44.000|48.000
STEW,sub36,scored_rest,0,rest_no_task,46.0,50.0,STEW|sub36|scored_rest|46.000|50.000
STEW,sub36,scored_rest,0,rest_no_task,48.0,52.0,STEW|sub36|scored_rest|48.000|52.000
STEW,sub36,scored_rest,0,rest_no_task,50.0,54.0,STEW|sub36|scored_rest|50.000|54.000
STEW,sub36,scored_rest,0,rest_no_task,52.0,56.0,STEW|sub36|scored_rest|52.000|56.000
STEW,sub36,scored_rest,0,rest_no_task,54.0,58.0,STEW|sub36|scored_rest|54.000|58.000
STEW,sub36,scored_rest,0,rest_no_task,56.0,60.0,STEW|sub36|scored_rest|56.000|60.000
STEW,sub36,scored_task,1,high_workload,0.0,4.0,STEW|sub36|scored_task|0.000|4.000
STEW,sub36,scored_task,1,high_workload,2.0,6.0,STEW|sub36|scored_task|2.000|6.000
STEW,sub36,scored_task,1,high_workload,4.0,8.0,STEW|sub36|scored_task|4.000|8.000
STEW,sub36,scored_task,1,high_workload,6.0,10.0,STEW|sub36|scored_task|6.000|10.000
STEW,sub36,scored_task,1,high_workload,8.0,12.0,STEW|sub36|scored_task|8.000|12.000
STEW,sub36,scored_task,1,high_workload,10.0,14.0,STEW|sub36|scored_task|10.000|14.000
STEW,sub36,scored_task,1,high_workload,12.0,16.0,STEW|sub36|scored_task|12.000|16.000
STEW,sub36,scored_task,1,high_workload,14.0,18.0,STEW|sub36|scored_task|14.000|18.000
STEW,sub36,scored_task,1,high_workload,16.0,20.0,STEW|sub36|scored_task|16.000|20.000
STEW,sub36,scored_task,1,high_workload,18.0,22.0,STEW|sub36|scored_task|18.000|22.000
STEW,sub36,scored_task,1,high_workload,20.0,24.0,STEW|sub36|scored_task|20.000|24.000
STEW,sub36,scored_task,1,high_workload,22.0,26.0,STEW|sub36|scored_task|22.000|26.000
STEW,sub36,scored_task,1,high_workload,24.0,28.0,STEW|sub36|scored_task|24.000|28.000
